RelativeHumidity,Temperature_Celsius,Pressure_Millibar,MoonInfo_Phase,MoonInfo_Illumination,MoonInfo_Age,Precipitation_Hour_Cm,Precipitation_Year_Cm,Precipitation_Month_Cm,Precipitation_Week_Cm,Precipitation_Day_Cm,Wind_X,Wind_Y,Wind_Gust_KilometersPerHour,MoonInfo_PhaseName_First Quarter,MoonInfo_PhaseName_Full Moon,MoonInfo_PhaseName_New Moon,MoonInfo_PhaseName_Third Quarter,MoonInfo_PhaseName_Waning Crescent,MoonInfo_PhaseName_Waning Gibbous,MoonInfo_PhaseName_Waxing Crescent,MoonInfo_PhaseName_Waxing Gibbous,CurrentConditions_/ Broken Sky,CurrentConditions_/ Overcast Sky,CurrentConditions_/ Scattered,CurrentConditions_Broken Sky,CurrentConditions_Clear Skies,CurrentConditions_Drizzle,CurrentConditions_Dry,CurrentConditions_Fog,"CurrentConditions_Freezing, Fog",CurrentConditions_Haze,"CurrentConditions_In The Vicinity, Thunderstorms","CurrentConditions_In The Vicinity, Thunderstorms, Rain",CurrentConditions_Light Drizzle,CurrentConditions_Light Rain,CurrentConditions_Light Snow,"CurrentConditions_Light Thunderstorms, Rain",CurrentConditions_Mist,CurrentConditions_Overcast Sky,CurrentConditions_Rain,CurrentConditions_Scattered,CurrentConditions_Snow,CurrentConditions_Strong Drizzle,CurrentConditions_Strong Rain,CurrentConditions_Strong Snow,"CurrentConditions_Strong Thunderstorms, Rain",CurrentConditions_Thunderstorms,"CurrentConditions_Thunderstorms, Rain",Preassure_Millibar,day_sin,day_cos,year_sin,year_cos
0.458,19,1014.57,0.970163082691414,0.0087606296671033,28.65,0.0,12.6,4.11,1.5,0.0,-19.026513246721567,22.67491551632175,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1014.57,3.9216060199140085e-06,0.9999999999923105,-0.008517241289843415,0.9999637276425634
0.59,15,1014.57,0.9786961493354772,0.0044726757316508,28.9,0.0,12.6,4.11,1.5,0.0,-10.199999999999994,17.666918237202548,29.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1014.57,-2.371295790137054e-05,0.9999999997188478,-0.009631643209663716,0.9999536146487404
0.627,13,1010.84,0.9862976739047604,0.0018519108210835,29.13,0.0,12.6,4.11,1.5,0.0,-12.949999999999994,22.43005795801696,46.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1010.84,-2.1133418879640154e-05,0.9999999997766893,-0.003227608303330666,0.9999947912587547
0.775,17,1009.15,0.994312397825497,0.0003192360650522,29.36,0.08,12.6,4.11,1.5,0.0,-16.64819909088137,19.84055107678153,37.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1009.15,-1.8402142268243306e-05,0.9999999998306806,-0.008395150109040605,0.9999647601063983
0.691,23,1003.05,0.0027349961236576,7.382483553658448e-05,0.08,0.0,12.6,4.11,1.5,0.0,-34.66523290602972,-6.112415853875953,51.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1003.05,-1.551912806717589e-05,0.9999999998795783,-0.009509553255306035,0.9999547831761617
0.678,16,1005.42,0.0102389731867993,0.0010343386759258,0.3,0.0,12.6,4.11,1.5,0.0,-3.79642359091493,-10.43058809072358,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1005.42,-1.2939589045058152e-05,0.9999999999162835,-0.003105513369225809,0.9999951778817303
0.767,12,1006.44,0.0181520094596573,0.0032484661004644,0.54,0.03,12.6,4.11,1.5,0.0,-7.124213321006496,-5.977924770084815,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1006.44,-1.0208312433310597e-05,0.9999999999478951,-0.008273058803088587,0.9999657776634362
0.766,11,1009.49,0.0260324928152091,0.0066736400473916,0.77,0.0,12.6,4.11,1.5,0.0,-10.734553081765208,-12.79294220008693,25.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1009.49,-7.477035821486889e-06,0.9999999999720469,-0.013440383309961074,0.9999096739688447
0.715,11,1011.86,0.0330107087238543,0.0107164746669803,0.97,0.0,12.6,4.11,1.5,0.0,-2.718715894107124e-15,-14.8,29.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1011.86,-5.049234388707245e-06,0.9999999999872526,-0.011089569414653961,0.9999385088345171
0.766,11,1014.57,0.0421326747571134,0.0174180696463644,1.24,0.0,12.6,4.11,1.5,0.0,-1.9274947721029263,-10.93136605843551,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1014.57,-1.8627450081410591e-06,0.999999999998265,-0.004097859209035834,0.9999916037397029
0.764,10,1016.6,0.0494874336590037,0.0239766065523562,1.46,0.0,12.6,4.11,1.5,0.0,-2.3880612583373385e-15,-13.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1016.6,7.167940142374014e-07,0.9999999999997431,-0.013318298692175639,0.9999113075267956
0.713,10,1018.63,0.0563862094224121,0.0310526123282881,1.67,0.0,12.6,4.11,1.5,0.0,3.796423590914917,-10.430588090723584,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1018.63,3.144595447060138e-06,0.9999999999950557,-0.010967481293782028,0.999939855368347
0.672,13,1017.95,0.0649791777786984,0.041096711680827,1.92,0.0,12.6,4.11,1.5,0.0,7.4,-1.812477262738083e-15,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1017.95,-2.4338230884497068e-05,0.9999999997038252,-0.008028875823017142,0.9999677680570602
0.766,11,1015.92,0.0731126572340106,0.0518362962918046,2.16,0.0,12.6,4.11,1.5,0.0,-8.356238925925012,9.958577760546714,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1015.92,-2.145521668377071e-05,0.9999999997698369,-0.009143282548941282,0.9999581993184666
1.0,9,1009.49,0.0803667413109974,0.0624028761097901,2.37,0.13,12.6,4.11,1.5,0.0,7.400000000000002,12.817175976009691,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1009.49,-1.8875677661916302e-05,0.9999999998218544,-0.0027392282964223413,0.9999962483071324
0.936,11,1006.78,0.088025114458005,0.0745442003615219,2.6,1.27,12.6,4.11,1.5,0.0,16.64819909088137,19.84055107678153,35.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1006.78,-1.614440105040452e-05,0.9999999998696791,-0.00790678415253783,0.9999687408936168
0.875,10,1012.19,0.0948145039341947,0.0861324379960466,2.8,0.0,12.6,4.11,1.5,0.0,14.8,-3.624954525476166e-15,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.19,-1.371659961784786e-05,0.9999999999059275,-0.005555846684070799,0.9999845661647099
0.873,8,1017.95,0.1024338531053704,0.1000329340087635,3.02,0.0,12.6,4.11,1.5,0.0,21.86273211687102,3.854989544205853,35.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1017.95,-1.098532300612569e-05,0.9999999999396614,-0.010723304563370832,0.9999425037167093
0.872,6,1021.0,0.1113004559233767,0.1173604079344508,3.29,0.0,12.6,4.11,1.5,0.0,9.3,-2.277843046414077e-15,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1021.0,-7.798833625681018e-06,0.9999999999695891,-0.0037315753788233217,0.9999930376483589
0.719,13,1022.69,0.1193041165357741,0.1340226302594119,3.52,0.0,12.6,4.11,1.5,0.0,4.446261863233695,12.216004070216808,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1022.69,-4.9158194242571945e-06,0.9999999999879173,-0.004846012934994156,0.9999882580103798
0.593,16,1022.35,0.1260322959198219,0.1487472151874708,3.72,0.0,12.6,4.11,1.5,0.0,8.05403625519528,4.65,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1022.35,-2.4880179914465683e-06,0.9999999999969049,-0.002495038040680383,0.9999968873877436
0.817,9,1023.37,0.1327513990409479,0.1640783185521083,3.92,0.0,12.6,4.11,1.5,0.0,3.18078733292872,8.739141373308948,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1023.37,-6.021655862127707e-08,0.9999999999999982,-0.015768395834885346,0.9998756711175617
0.763,9,1019.98,0.1415592132854201,0.1850775313542101,4.18,0.0,12.6,4.11,1.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1019.98,3.126272821960194e-06,0.9999999999951132,-0.008777010615859792,0.9999614813004795
0.822,13,1018.97,0.1486826585346618,0.2027693218761393,4.39,0.0,12.6,4.11,1.5,0.0,1.8811107882911784,5.168309414322496,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1018.97,-2.4811766278109328e-05,0.9999999996921881,-0.002372942856107843,0.9999971845671375
0.937,12,1015.24,0.1562212221484885,0.2221397162883965,4.61,0.18,12.6,4.11,1.5,0.0,8.356238925925012,9.958577760546714,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1015.24,-2.2080489666929558e-05,0.999999999756226,-0.007540508441166256,0.9999715699620908
1.0,11,1011.86,0.1637584404283725,0.2421297682740624,4.84,0.03,12.6,4.11,1.5,0.0,9.958577760546714,8.35623892592501,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.86,-1.934921305558507e-05,0.999999999812804,-0.012707872661545072,0.9999192517260671
0.936,11,1007.79,0.1712971620458785,0.2627022091300649,5.06,0.0,12.6,4.11,1.5,0.0,17.00618663724131,14.269884935041173,31.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1007.79,-1.6617936444096238e-05,0.9999999998619221,-0.002250847636161079,0.999997466839251
1.0,11,1006.44,0.178840360557477,0.2838196456394568,5.28,0.0,12.6,4.11,1.5,0.0,12.817175976009691,7.399999999999999,27.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.44,-1.3886659832483438e-05,0.9999999999035803,-0.007418416310131398,0.9999724831711369
0.876,11,1008.13,0.186810905817661,0.306660019962125,5.52,0.03,12.6,4.11,1.5,0.0,22.67491551632175,19.026513246721564,44.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1008.13,-1.1003645631224618e-05,0.9999999999394599,-0.008532828669896757,0.9999635947547741
0.583,12,1010.5,0.1939526936112826,0.3275390338386905,5.73,0.0,12.6,4.11,1.5,0.0,12.21600407021681,4.446261863233693,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1010.5,-8.424106608967437e-06,0.9999999999645172,-0.0021287523826602033,0.9999977342040798
0.619,9,1013.55,0.201949729147578,0.3513284143490102,5.96,0.0,12.6,4.11,1.5,0.0,12.21600407021681,4.446261863233693,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013.55,-5.541092407555636e-06,0.9999999999846482,-0.0032431961682446438,0.9999947408254777
0.394,17,1015.24,0.2082769474435771,0.3704193800269471,6.15,0.0,12.6,4.11,1.5,0.0,8.350000000000001,14.462624243200125,29.6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015.24,-3.265028564302074e-06,0.9999999999946698,-0.004945377377143059,0.9999877715465313
0.32,18,1014.57,0.2171596715824422,0.3975596260908843,6.41,0.0,12.6,4.11,1.5,0.0,3.2124912868382127,18.218943430725847,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1014.57,-7.853918372131128e-08,0.9999999999999969,-0.013578054238544827,0.9999078139724157
0.467,10,1014.9,0.2248002317034465,0.4211629653264783,6.64,0.0,12.6,4.11,1.5,0.0,3.700000000000001,6.408587988004846,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1014.9,2.6527374282069177e-06,0.9999999999964815,-0.0031211012401812783,0.9999951293516627
0.664,9,1016.26,0.2324694467250205,0.4450374391852528,6.86,0.0,12.6,4.11,1.5,0.0,-3.796423590914922,10.430588090723584,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1016.26,5.384014040115357e-06,0.9999999999855061,-0.008288646215127211,0.9999656485819503
0.488,18,1015.92,0.239742313148602,0.4677968320761796,7.08,0.0,12.6,4.11,1.5,0.0,-14.57515474458068,2.5699930294705684,25.9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015.92,-2.2554025060566887e-05,0.999999999745658,-0.0018845617822765717,0.9999982242118677
0.461,20,1012.19,0.2479090189159108,0.4934311781626778,7.32,0.0,12.6,4.11,1.5,0.0,-13.112867237605402,15.62730663962715,33.3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.19,-1.9671010859727338e-05,0.9999999998065257,-0.002999006265590651,0.9999955029705978
0.59,15,1012.87,0.2552538377212128,0.5165024204503795,7.54,0.0,12.6,4.11,1.5,0.0,-9.513256623360784,11.337457758160877,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1012.87,-1.709147183778423e-05,0.9999999998539408,-0.01221952841619449,0.9999253387754937
0.63,14,1013.21,0.2635091265351908,0.5423892297729468,7.78,0.0,12.6,4.11,1.5,0.0,-11.337457758160872,9.513256623360784,29.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1013.21,-1.4208457636655202e-05,0.9999999998990599,-0.01333388525452373,0.9999110998003868
0.606,22,1011.86,0.271379048637515,0.5669624572656099,8.01,0.0,12.6,4.11,1.5,0.0,-26.12345485784825,9.508159984453595,38.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1011.86,-1.1477181024949957e-05,0.9999999999341371,-0.0028769112462928696,0.9999958616822776
0.512,28,1010.16,0.2793006602761763,0.5915316348414181,8.25,0.0,12.6,4.11,1.5,0.0,-27.377655533739382,4.827419339140662,46.3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010.16,-8.745904413159093e-06,0.9999999999617546,-0.00804446326611158,0.9999676427818853
0.691,23,1012.53,0.2872777195658715,0.6160435482191688,8.48,0.0,12.6,4.11,1.5,0.0,-20.4,2.4982794702606003e-15,35.2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.53,-6.014627801302986e-06,0.9999999999819121,-0.013211800463444414,0.9999127203553889
0.831,21,1015.58,0.293970270735992,0.636386114651381,8.68,0.0,12.6,4.11,1.5,0.0,-10.430588090723582,3.796423590914925,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015.58,-3.7385639580544236e-06,0.9999999999930116,-0.01491382761565712,0.99988878268828
0.698,27,1017.95,0.302961067294535,0.6633284186107475,8.95,0.0,12.6,4.11,1.5,0.0,-16.446289475303875,-2.899924567037739,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1017.95,-7.03812167028252e-07,0.9999999999997523,-0.01197535519327659,0.9999282928630406
0.555,32,1015.58,0.3111221450517275,0.687335436295029,9.19,0.0,12.6,4.11,1.5,0.0,-13.907450787631443,-5.061898121219897,29.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1015.58,2.027464444901641e-06,0.9999999999979446,-0.0015182756755481364,0.9999988474188223
0.699,28,1018.29,0.3193522421539782,0.7110465724646455,9.43,0.0,12.6,4.11,1.5,0.0,-8.739141373308948,-3.180787332928719,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1018.29,4.75874105681641e-06,0.9999999999886772,-0.0066858612652615015,0.9999776493797957
0.886,23,1019.65,0.3276543093734128,0.7343932265177022,9.68,0.0,12.6,4.11,1.5,0.0,-5.416442641567144,-0.9550649771681176,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1019.65,-2.3027560454199158e-05,0.9999999997348658,-0.011853268313126924,0.999929747547445
0.703,30,1020.66,0.3360310241107942,0.7573033409405419,9.92,0.0,12.6,4.11,1.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020.66,-2.0296283842909477e-05,0.9999999997940304,-0.0013961802589449875,0.9999990253398673
0.557,33,1018.29,0.3444847507747644,0.7797014205387736,10.17,0.0,12.6,4.11,1.5,0.0,-8.349999999999996,14.462624243200128,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018.29,-1.756500723146839e-05,0.9999999998457353,-0.0065637683983270695,0.9999784582401828
0.742,27,1018.97,0.3530175009976994,0.8015086325625314,10.42,0.0,12.6,4.11,1.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018.97,-1.4833730619896267e-05,0.9999999998899802,-0.011731181256276766,0.9999311873255741
0.833,23,1018.97,0.3616308943191009,0.8226429986752144,10.68,0.0,12.6,4.11,1.5,0.0,-4.763139720814413,2.75,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018.97,-1.210245400821349e-05,0.9999999999267652,-0.0012740848215285294,0.9999991883536044
0.55,30,1019.31,0.3693559160631008,0.8407957231148783,10.91,0.0,12.6,4.11,1.5,0.0,-18.5,2.2655965784226038e-15,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1019.31,-9.674652575530147e-06,0.9999999999532005,-0.014547580721854032,0.9998941783484596
0.36,33,1015.24,0.3795939831128422,0.8636099616358844,11.21,0.0,12.6,4.11,1.5,0.0,-15.692866767124668,5.71173639353867,25.9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015.24,-6.488163195048986e-06,0.9999999999789518,-0.007556095943583921,0.9999714522995601
0.386,24,1015.58,0.3874700383322388,0.8801418452359986,11.44,0.0,12.6,4.11,1.5,0.0,-5.668728879080437,4.756628311680393,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015.58,-4.060361762255492e-06,0.9999999999917567,-0.00520515306978552,0.9999864530990008
0.599,19,1015.58,0.3974067307182195,0.8996663290086759,11.74,0.0,12.6,4.11,1.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015.58,-1.0256099712316468e-06,0.9999999999994741,-0.0022664355429005308,0.9999974316316667
0.453,29,1015.92,0.4064358707921977,0.9160589368688612,12.0,0.0,12.6,4.11,1.5,0.0,-8.503093318620655,-7.1349424675205855,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015.92,1.7056666406986865e-06,0.9999999999985454,-0.007434003826798949,0.9999723674117716
0.294,32,1011.86,0.4140214059507102,0.9287979196483864,12.23,0.0,12.6,4.11,1.5,0.0,-12.216004070216808,4.446261863233696,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.86,3.981730483965109e-06,0.9999999999920729,-0.009136140880419006,0.9999582645939845
0.779,20,1013.89,0.4252449745886329,0.9458521300086108,12.56,0.0,12.6,4.11,1.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013.89,-2.319762066880551e-05,0.9999999997309352,-0.013715724909732881,0.9999059350209901
0.881,17,1013.55,0.4334784406870766,0.9569579572463636,12.8,0.0,12.6,4.11,1.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1013.55,-2.076981923656491e-05,0.9999999997843073,-0.011364919043723264,0.9999354172220972
0.612,25,1014.23,0.4417690670957093,0.9669054037487947,13.05,0.0,12.6,4.11,1.5,0.0,5.5,-1.3471114790620886e-15,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1014.23,-1.8342017804201884e-05,0.9999999998317852,-0.009014050362017028,0.9999593726227436
0.33,30,1011.52,0.4511610487581601,0.9766427473561494,13.32,0.0,12.6,4.11,1.5,0.0,5.977924770084815,-7.124213321006497,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.52,-1.5610741192664964e-05,0.9999999998781524,-0.01418133187626168,0.9998994398569365
0.642,20,1013.55,0.4621998155940122,0.9859639432322984,13.65,0.0,12.6,4.11,1.5,0.0,-5.168309414322496,-1.8811107882911775,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013.55,-1.2424251812392806e-05,0.999999999922819,-0.0071898192625857995,0.9999741529154498
0.777,19,1012.87,0.4711951874517784,0.9918333479583368,13.91,0.0,12.6,4.11,1.5,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.87,-9.844712790173823e-06,0.9999999999515408,-0.0007857029001319292,0.9999996913354288
0.471,24,1013.55,0.4807720483125454,0.996355503910518,14.2,0.0,12.6,4.11,1.5,0.0,3.5353318532759666,4.213244437154379,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013.55,-7.1134361783415145e-06,0.9999999999746995,-0.005953302632333339,0.9999822789368659
0.436,22,1012.19,0.489325405606799,0.998875810048655,14.45,0.0,12.6,4.11,1.5,0.0,14.46262424320012,-8.350000000000007,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1012.19,-4.685634745556502e-06,0.9999999999890224,-0.0036023387346740357,0.9999935115567704
0.938,14,1012.53,0.5006020827119713,0.9999964222372192,14.78,0.0,12.6,4.11,1.5,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1012.53,-1.4991453649865227e-06,0.9999999999988762,-0.012235115197394428,0.9999251481766556
1.0,9,1011.52,0.5103061174736068,0.9989520557996986,15.07,0.0,12.6,4.11,1.5,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1011.52,1.2321312469439442e-06,0.9999999999992409,-0.0017780543611092604,0.9999984192600951
0.337,24,1012.19,0.520038331605588,0.996042243355142,15.36,0.0,12.6,4.11,1.5,0.0,11.258330249197698,-6.500000000000005,29.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.19,3.96340785886522e-06,0.9999999999921457,-0.006945634269648836,0.9999758787913798
0.296,25,1010.5,0.5297917253572347,0.991265811019684,15.65,0.0,12.6,4.11,1.5,0.0,7.400000000000002,-12.817175976009691,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010.5,-2.3822893651939693e-05,0.9999999997162349,-0.012113028699260802,0.9999266345766228
0.556,17,1012.19,0.5379306082841031,0.9858673771804192,15.89,0.0,12.6,4.11,1.5,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.19,-2.1546829809249705e-05,0.999999999767867,-0.013815081128018169,0.9999045672130047
